,TimeUS,timestamp,ThI,ABst,ThO,ThH,DAlt,Alt,BAlt,DSAlt,SAlt,TAlt,DCRt,CRt,terrain_z,sub_z,rf
175,39834060,1686415208.780465,0.0,0.0,0.25,0.5,0.0,-9.78312873840332,-9.718616485595703,0.0,0.0,0.0,0,-62,,,
176,39934020,1686415208.8804247,0.0,0.0,0.25,0.5,0.0,-9.843146324157717,-9.812617301940918,0.0,0.0,0.0,0,-61,,,
177,40033980,1686415208.9803848,0.0,0.0,0.25,0.5,0.0,-9.903796195983888,-9.857784271240234,0.0,0.0,0.0,0,-61,,,
178,40133940,1686415209.080345,0.0,0.0,0.25,0.5,0.0,-9.964621543884276,-9.91421127319336,0.0,0.0,0.0,0,-61,,,
179,40233900,1686415209.180305,0.0,0.0,0.25,0.5,0.0,-10.025148391723633,-9.98814296722412,0.0,0.0,0.0,0,-61,,,
180,40333860,1686415209.2802649,0.0,0.0,0.5,0.5,0.0,-10.077089309692385,-10.021385192871094,0.0,0.0,0.0,0,-44,,,
181,40433820,1686415209.3802247,0.0,0.0,0.5,0.5,0.0,-10.114663124084473,-10.06482982635498,0.0,0.0,0.0,0,-34,,,
182,40533780,1686415209.480185,0.0,0.0,0.5,0.5,0.0,-10.143075942993164,-10.092528343200684,0.0,0.0,0.0,0,-27,,,
183,40633740,1686415209.580145,0.0,0.0,0.5,0.5,0.0,-10.164963722229004,-10.1347074508667,0.0,0.0,0.0,0,-22,,,
184,40733700,1686415209.6801047,0.0,0.0,0.5,0.5,0.0,-10.182790756225586,-10.136957168579102,0.0,0.0,0.0,0,-19,,,
185,40833660,1686415209.7800648,0.0,0.0,0.5,0.5,0.0,-10.196863174438477,-10.187570571899414,0.0,0.0,0.0,0,-16,,,
186,40933620,1686415209.880025,0.0,0.0,0.5,0.5,0.0,-10.2092866897583,-10.189126968383787,0.0,0.0,0.0,0,-14,,,
