,TimeUS,timestamp,ThI,ABst,ThO,ThH,DAlt,Alt,BAlt,DSAlt,SAlt,TAlt,DCRt,CRt,terrain_z,sub_z,rf
934,78828000,1685893289.679739,0.3963966965675354,0.0,0.3982372581958771,0.5,-10.248926162719728,-10.251283645629885,-10.098749160766602,9.72,9.76,0.0,-11,-5,-20.0,-10.170016114681282,9.734983885318718
935,78836786,1685893289.779699,0.3820856213569641,0.0,0.3942003548145294,0.5,-10.261038780212402,-10.248403549194336,-10.368837356567385,9.72,9.71,0.0,-15,-8,-20.0,-10.170016114681282,9.734983885318718
936,78929000,1685893289.779699,0.3820856213569641,0.0,0.3942003548145294,0.5,-10.261038780212402,-10.248403549194336,-10.368837356567385,9.72,9.71,0.0,-15,-8,-20.0,-10.217817131099164,9.687182868900836
937,78936746,1685893289.8796587,0.4127439856529236,0.0,0.3955499529838562,0.5,-10.272183418273926,-10.25524616241455,-10.086014747619627,9.72,9.66,0.0,-15,-11,-20.0,-10.217817131099164,9.687182868900836
938,79030000,1685893289.8796587,0.4127439856529236,0.0,0.3955499529838562,0.5,-10.272183418273926,-10.25524616241455,-10.086014747619627,9.72,9.66,0.0,-15,-11,-20.0,-10.22710823400151,9.67789176599849
939,79036706,1685893289.979619,0.4297241568565368,0.0,0.422649472951889,0.5,-10.282142639160156,-10.26063060760498,-10.070171356201172,9.72,9.66,0.0,-15,-12,-20.0,-10.22710823400151,9.67789176599849
940,79132000,1685893289.979619,0.4297241568565368,0.0,0.422649472951889,0.5,-10.282142639160156,-10.26063060760498,-10.070171356201172,9.72,9.66,0.0,-15,-12,-20.0,-10.23654265916385,9.668457340836149
941,79136666,1685893290.079579,0.3996005356311798,0.0,0.4206835329532623,0.5,-10.2907133102417,-10.259395599365234,-10.08022403717041,9.72,9.64,0.0,-17,-12,-20.0,-10.23654265916385,9.668457340836149
942,79232000,1685893290.079579,0.3996005356311798,0.0,0.4206835329532623,0.5,-10.2907133102417,-10.259395599365234,-10.08022403717041,9.72,9.64,0.0,-17,-12,-20.0,-10.245284545598016,9.659715454401985
943,79236626,1685893290.1795387,0.3678938746452331,0.0,0.3927000164985657,0.5,-10.297815322875977,-10.251619338989258,-10.16344928741455,9.72,9.63,0.0,-20,-12,-20.0,-10.245284545598016,9.659715454401985
944,79332000,1685893290.1795387,0.3678938746452331,0.0,0.3927000164985657,0.5,-10.297815322875977,-10.251619338989258,-10.16344928741455,9.72,9.63,0.0,-20,-12,-20.0,-10.24753729058139,9.65746270941861
945,79336586,1685893290.279499,0.3768112063407898,0.0,0.3803610205650329,0.5,-10.3034086227417,-10.248759269714355,-10.122014045715332,9.72,9.63,0.0,-21,-14,-20.0,-10.24753729058139,9.65746270941861
946,79434000,1685893290.279499,0.3768112063407898,0.0,0.3803610205650329,0.5,-10.3034086227417,-10.248759269714355,-10.122014045715332,9.72,9.63,0.0,-21,-14,-20.0,-10.249630478534185,9.655369521465817
947,79436546,1685893290.3794591,0.3842418789863586,0.0,0.384067177772522,0.5,-10.307514190673828,-10.247724533081056,-10.245508193969728,9.72,9.63,0.0,-21,-15,-20.0,-10.249630478534185,9.655369521465817
948,79534000,1685893290.3794591,0.3842418789863586,0.0,0.384067177772522,0.5,-10.307514190673828,-10.247724533081056,-10.245508193969728,9.72,9.63,0.0,-21,-15,-20.0,-10.24935002280491,9.65564997719509
949,79536506,1685893290.4794188,0.4053427577018738,0.0,0.3926896452903747,0.5,-10.310210227966309,-10.252606391906738,-10.440166473388672,9.72,9.63,0.0,-19,-16,-20.0,-10.24935002280491,9.65564997719509
950,79636000,1685893290.4794188,0.4053427577018738,0.0,0.3926896452903747,0.5,-10.310210227966309,-10.252606391906738,-10.440166473388672,9.72,9.63,0.0,-19,-16,-20.0,-10.249064658483718,9.65593534151628
951,79636466,1685893290.579379,0.4696711599826813,0.0,0.424780786037445,0.5,-10.311610221862791,-10.270517349243164,-10.405898094177246,9.72,9.63,0.0,-13,-17,-20.0,-10.249064658483718,9.65593534151628
952,79736426,1685893290.6793392,0.5822257399559021,0.0,0.5002406239509583,0.5,-10.311837196350098,-10.295928955078123,-10.395645141601562,9.72,9.63,0.0,-4,-15,-20.0,-10.249064658483718,9.65593534151628
953,79737000,1685893290.6793392,0.5822257399559021,0.0,0.5002406239509583,0.5,-10.311837196350098,-10.295928955078123,-10.395645141601562,9.72,9.63,0.0,-4,-15,-20.0,-10.24921253531672,9.65578746468328
954,79836386,1685893290.779299,0.6971332430839539,0.0,0.6216641068458557,0.5,-10.311013221740724,-10.32222843170166,-10.327427864074709,9.72,9.63,0.0,4,-12,-20.0,-10.24921253531672,9.65578746468328
955,79837000,1685893290.779299,0.6971332430839539,0.0,0.6216641068458557,0.5,-10.311013221740724,-10.32222843170166,-10.327427864074709,9.72,9.63,0.0,4,-12,-20.0,-10.25443847696774,9.65056152303226
956,79936346,1685893290.879259,0.642806351184845,0.0,0.652646541595459,0.5,-10.309268951416016,-10.339653968811035,-10.223114967346191,9.72,9.63,0.0,11,-3,-20.0,-10.25443847696774,9.65056152303226
957,79939000,1685893290.879259,0.642806351184845,0.0,0.652646541595459,0.5,-10.309268951416016,-10.339653968811035,-10.223114967346191,9.72,9.63,0.0,11,-3,-20.0,-10.259096438283612,9.645903561716386
958,80037139,1685893290.980052,0.5822038650512695,0.0,0.6234064698219299,0.5,-10.306683540344238,-10.34043312072754,-10.479637145996094,9.72,9.62,0.0,13,5,-20.0,-10.259096438283612,9.645903561716386
959,80039000,1685893290.980052,0.5822038650512695,0.0,0.6234064698219299,0.5,-10.306683540344238,-10.34043312072754,-10.479637145996094,9.72,9.62,0.0,13,5,-20.0,-10.255958129456266,9.649041870543734
960,80137099,1685893291.080012,0.5605713725090027,0.0,0.5818862318992615,0.5,-10.303386688232422,-10.33742618560791,-10.43205738067627,9.72,9.62,0.0,13,9,-20.0,-10.255958129456266,9.649041870543734
961,80141000,1685893291.080012,0.5605713725090027,0.0,0.5818862318992615,0.5,-10.303386688232422,-10.33742618560791,-10.43205738067627,9.72,9.62,0.0,13,9,-20.0,-10.252769391370746,9.652230608629251
962,80237059,1685893291.179972,0.5668619275093079,0.0,0.5687229633331299,0.5,-10.299421310424805,-10.335261344909668,-10.27785587310791,9.72,9.63,0.0,15,11,-20.0,-10.252769391370746,9.652230608629251
963,80242000,1685893291.179972,0.5668619275093079,0.0,0.5687229633331299,0.5,-10.299421310424805,-10.335261344909668,-10.27785587310791,9.72,9.63,0.0,15,11,-20.0,-10.25045524609466,9.65454475390534
964,80337019,1685893291.279932,0.5554767847061157,0.0,0.5665218234062195,0.5,-10.294888496398926,-10.32769012451172,-10.217056274414062,9.72,9.63,0.0,14,12,-20.0,-10.25045524609466,9.65454475390534
965,80342000,1685893291.279932,0.5554767847061157,0.0,0.5665218234062195,0.5,-10.294888496398926,-10.32769012451172,-10.217056274414062,9.72,9.63,0.0,14,12,-20.0,-10.257385290025075,9.647614709974924
966,80436979,1685893291.379892,0.5072579383850098,0.0,0.5419274568557739,0.5,-10.289875030517578,-10.311835289001465,-10.380566596984863,9.72,9.62,0.0,11,13,-20.0,-10.257385290025075,9.647614709974924
967,80444000,1685893291.379892,0.5072579383850098,0.0,0.5419274568557739,0.5,-10.289875030517578,-10.311835289001465,-10.380566596984863,9.72,9.62,0.0,11,13,-20.0,-10.265545196649873,9.639454803350128
968,80536939,1685893291.479852,0.4481984376907348,0.0,0.4925920963287353,0.5,-10.284431457519531,-10.296303749084473,-10.463105201721191,9.72,9.62,0.0,9,13,-20.0,-10.265545196649873,9.639454803350128
969,80544000,1685893291.479852,0.4481984376907348,0.0,0.4925920963287353,0.5,-10.284431457519531,-10.296303749084473,-10.463105201721191,9.72,9.62,0.0,9,13,-20.0,-10.286587407810798,9.618412592189202
970,80636899,1685893291.579812,0.4438753426074981,0.0,0.4507614076137543,0.5,-10.27858543395996,-10.288748741149902,-10.46921443939209,9.72,9.59,0.0,9,12,-20.0,-10.286587407810798,9.618412592189202
971,80646000,1685893291.579812,0.4438753426074981,0.0,0.4507614076137543,0.5,-10.27858543395996,-10.288748741149902,-10.46921443939209,9.72,9.59,0.0,9,12,-20.0,-10.307967724821212,9.597032275178789
972,80736859,1685893291.679772,0.5121745467185974,0.0,0.472516119480133,0.5,-10.272305488586426,-10.29000473022461,-10.42965602874756,9.72,9.58,0.0,11,10,-20.0,-10.307967724821212,9.597032275178789
973,80746000,1685893291.679772,0.5121745467185974,0.0,0.472516119480133,0.5,-10.272305488586426,-10.29000473022461,-10.42965602874756,9.72,9.58,0.0,11,10,-20.0,-10.327793365898406,9.577206634101591
974,80836819,1685893291.779732,0.6309377551078796,0.0,0.5470091700553894,0.5,-10.265521049499512,-10.296239852905272,-10.115026473999023,9.72,9.55,0.0,16,9,-20.0,-10.327793365898406,9.577206634101591
975,80847000,1685893291.779732,0.6309377551078796,0.0,0.5470091700553894,0.5,-10.265521049499512,-10.296239852905272,-10.115026473999023,9.72,9.55,0.0,16,9,-20.0,-10.333364637086902,9.571635362913096
976,80936779,1685893291.879692,0.6126265525817871,0.0,0.6144902110099792,0.5,-10.258140563964844,-10.292253494262695,-10.407940864562988,9.72,9.55,0.0,17,11,-20.0,-10.333364637086902,9.571635362913096
977,80949000,1685893291.879692,0.6126265525817871,0.0,0.6144902110099792,0.5,-10.258140563964844,-10.292253494262695,-10.407940864562988,9.72,9.55,0.0,17,11,-20.0,-10.3382746762621,9.5667253237379
978,81036739,1685893291.979652,0.5831398963928223,0.0,0.5958719849586487,0.5,-10.250102996826172,-10.283384323120115,-10.311039924621582,9.72,9.54,0.0,18,14,-20.0,-10.3382746762621,9.5667253237379
979,81049000,1685893291.979652,0.5831398963928223,0.0,0.5958719849586487,0.5,-10.250102996826172,-10.283384323120115,-10.311039924621582,9.72,9.54,0.0,18,14,-20.0,-10.33396451332348,9.571035486676518
980,81136699,1685893292.079612,0.5796463489532471,0.0,0.586437463760376,0.5,-10.241372108459473,-10.272717475891112,-10.213323593139648,9.72,9.55,0.0,18,16,-20.0,-10.33396451332348,9.571035486676518
981,81151000,1685893292.079612,0.5796463489532471,0.0,0.586437463760376,0.5,-10.241372108459473,-10.272717475891112,-10.213323593139648,9.72,9.55,0.0,18,16,-20.0,-10.329584317530069,9.575415682469933
982,81236659,1685893292.179572,0.5605903267860413,0.0,0.5762647986412048,0.5,-10.231986045837402,-10.256559371948242,-10.375082015991213,9.72,9.55,0.0,17,17,-20.0,-10.329584317530069,9.575415682469933
983,81251000,1685893292.179572,0.5605903267860413,0.0,0.5762647986412048,0.5,-10.231986045837402,-10.256559371948242,-10.375082015991213,9.72,9.55,0.0,17,17,-20.0,-10.324226530189804,9.580773469810197
984,81336619,1685893292.279532,0.5572075247764587,0.0,0.5604293942451477,0.5,-10.222002983093262,-10.243492126464844,-10.037859916687012,9.72,9.56,0.0,16,16,-20.0,-10.324226530189804,9.580773469810197
985,81352000,1685893292.279532,0.5572075247764587,0.0,0.5604293942451477,0.5,-10.222002983093262,-10.243492126464844,-10.037859916687012,9.72,9.56,0.0,16,16,-20.0,-10.306750030104492,9.598249969895509
986,81436579,1685893292.379492,0.5289871096611023,0.0,0.5533091425895691,0.5,-10.211514472961426,-10.221808433532717,-10.303613662719728,9.72,9.58,0.0,13,16,-20.0,-10.306750030104492,9.598249969895509
987,81454000,1685893292.379492,0.5289871096611023,0.0,0.5533091425895691,0.5,-10.211514472961426,-10.221808433532717,-10.303613662719728,9.72,9.58,0.0,13,16,-20.0,-10.290623763461406,9.614376236538591
988,81536539,1685893292.479452,0.4918199777603149,0.0,0.5164120197296143,0.5,-10.200658798217772,-10.202581405639648,-10.071759223937988,9.72,9.59,0.0,11,15,-20.0,-10.290623763461406,9.614376236538591
989,81554000,1685893292.479452,0.4918199777603149,0.0,0.5164120197296143,0.5,-10.200658798217772,-10.202581405639648,-10.071759223937988,9.72,9.59,0.0,11,15,-20.0,-10.293232250218884,9.611767749781114
990,81636499,1685893292.579412,0.4361653327941894,0.0,0.4791509807109833,0.5,-10.1895751953125,-10.179643630981444,-9.951742172241213,9.72,9.59,0.0,8,14,-20.0,-10.293232250218884,9.611767749781114
991,81656000,1685893292.579412,0.4361653327941894,0.0,0.4791509807109833,0.5,-10.1895751953125,-10.179643630981444,-9.951742172241213,9.72,9.59,0.0,8,14,-20.0,-10.2958871217278,9.6091128782722
992,81736459,1685893292.679372,0.3628968298435211,0.0,0.4188825190067291,0.5,-10.17836570739746,-10.14952278137207,-10.150548934936523,9.72,9.58,0.0,2,14,-20.0,-10.2958871217278,9.6091128782722
993,81757000,1685893292.679372,0.3628968298435211,0.0,0.4188825190067291,0.5,-10.17836570739746,-10.14952278137207,-10.150548934936523,9.72,9.58,0.0,2,14,-20.0,-10.297357242617435,9.607642757382564
994,81836419,1685893292.779332,0.3627951741218567,0.0,0.3725296556949615,0.5,-10.167069435119627,-10.124032974243164,-10.165131568908691,9.72,9.58,0.0,-1,9,-20.0,-10.297357242617435,9.607642757382564
995,81857000,1685893292.779332,0.3627951741218567,0.0,0.3725296556949615,0.5,-10.167069435119627,-10.124032974243164,-10.165131568908691,9.72,9.58,0.0,-1,9,-20.0,-10.28621431706712,9.61878568293288
996,81936379,1685893292.879292,0.4065192341804504,0.0,0.3828329741954803,0.5,-10.155705451965332,-10.10977268218994,-10.073017120361328,9.72,9.59,0.0,-2,4,-20.0,-10.28621431706712,9.61878568293288
997,81959000,1685893292.879292,0.4065192341804504,0.0,0.3828329741954803,0.5,-10.155705451965332,-10.10977268218994,-10.073017120361328,9.72,9.59,0.0,-2,4,-20.0,-10.274850866991716,9.630149133008285
998,82036339,1685893292.979252,0.4411190748214721,0.0,0.4154041111469269,0.5,-10.144312858581545,-10.101276397705078,-10.27977466583252,9.72,9.62,0.0,-1,1,-20.0,-10.274850866991716,9.630149133008285
999,82059000,1685893292.979252,0.4411190748214721,0.0,0.4154041111469269,0.5,-10.144312858581545,-10.101276397705078,-10.27977466583252,9.72,9.62,0.0,-1,1,-20.0,-10.263230678544929,9.64176932145507
1000,82137132,1685893293.0800447,0.5024163722991943,0.0,0.453529953956604,0.5,-10.132915496826172,-10.10398006439209,-10.092208862304688,9.72,9.62,0.0,2,0,-20.0,-10.263230678544929,9.64176932145507
1001,82161000,1685893293.0800447,0.5024163722991943,0.0,0.453529953956604,0.5,-10.132915496826172,-10.10398006439209,-10.092208862304688,9.72,9.62,0.0,2,0,-20.0,-10.25140534547627,9.65359465452373
1002,82237092,1685893293.180005,0.5938727855682373,0.0,0.5243558883666992,0.5,-10.121789932250977,-10.108001708984377,-9.907297134399414,9.72,9.63,0.0,6,0,-20.0,-10.25140534547627,9.65359465452373
1003,82262000,1685893293.180005,0.5938727855682373,0.0,0.5243558883666992,0.5,-10.121789932250977,-10.108001708984377,-9.907297134399414,9.72,9.63,0.0,6,0,-20.0,-10.23854188768911,9.66645811231089
1004,82337052,1685893293.2799652,0.5843826532363892,0.0,0.5820608139038086,0.5,-10.11091423034668,-10.102469444274902,-10.046622276306152,9.72,9.64,0.0,8,2,-20.0,-10.23854188768911,9.66645811231089
1005,82364000,1685893293.2799652,0.5843826532363892,0.0,0.5820608139038086,0.5,-10.11091423034668,-10.102469444274902,-10.046622276306152,9.72,9.64,0.0,8,2,-20.0,-10.211504042500914,9.693495957499085
1006,82437012,1685893293.379925,0.5175560712814331,0.0,0.5535233020782471,0.5,-10.10036277770996,-10.089468002319336,-10.135589599609377,9.72,9.67,0.0,7,5,-20.0,-10.211504042500914,9.693495957499085
1007,82464000,1685893293.379925,0.5175560712814331,0.0,0.5535233020782471,0.5,-10.10036277770996,-10.089468002319336,-10.135589599609377,9.72,9.67,0.0,7,5,-20.0,-10.185293428420572,9.719706571579426
1008,82536972,1685893293.479885,0.4758949875831604,0.0,0.5080423951148987,0.5,-10.09024715423584,-10.077816009521484,-10.029070854187012,9.72,9.7,0.0,6,6,-20.0,-10.185293428420572,9.719706571579426
1009,82565000,1685893293.479885,0.4758949875831604,0.0,0.5080423951148987,0.5,-10.09024715423584,-10.077816009521484,-10.029070854187012,9.72,9.7,0.0,6,6,-20.0,-10.163274869150095,9.741725130849904
1010,82636932,1685893293.5798447,0.4244865179061889,0.0,0.4635945558547973,0.5,-10.080724716186523,-10.065613746643066,-10.20436954498291,9.72,9.72,0.0,4,7,-20.0,-10.163274869150095,9.741725130849904
1011,82666000,1685893293.5798447,0.4244865179061889,0.0,0.4635945558547973,0.5,-10.080724716186523,-10.065613746643066,-10.20436954498291,9.72,9.72,0.0,4,7,-20.0,-10.140944287292426,9.764055712707574
1012,82736892,1685893293.679805,0.4334058761596679,0.0,0.4327058494091034,0.5,-10.071941375732422,-10.060308456420898,-10.22635555267334,9.72,9.75,0.0,4,6,-20.0,-10.140944287292426,9.764055712707574
1013,82767000,1685893293.679805,0.4334058761596679,0.0,0.4327058494091034,0.5,-10.071941375732422,-10.060308456420898,-10.22635555267334,9.72,9.75,0.0,4,6,-20.0,-10.12000633723098,9.78499366276902
1014,82836852,1685893293.7797651,0.4845651984214782,0.0,0.4505433142185211,0.5,-10.064044952392578,-10.063183784484863,-10.185758590698242,9.72,9.76,0.0,7,4,-20.0,-10.12000633723098,9.78499366276902
1015,82869000,1685893293.7797651,0.4845651984214782,0.0,0.4505433142185211,0.5,-10.064044952392578,-10.063183784484863,-10.185758590698242,9.72,9.76,0.0,7,4,-20.0,-10.110392986433302,9.794607013566695
1016,82936812,1685893293.8797247,0.5574288368225098,0.0,0.5007895827293396,0.5,-10.057132720947266,-10.07139778137207,-10.14061450958252,9.72,9.77,0.0,10,4,-20.0,-10.110392986433302,9.794607013566695
1017,82970000,1685893293.8797247,0.5574288368225098,0.0,0.5007895827293396,0.5,-10.057132720947266,-10.07139778137207,-10.14061450958252,9.72,9.77,0.0,10,4,-20.0,-10.10172716267377,9.80327283732623
1018,83036772,1685893293.979685,0.6234764456748962,0.0,0.5741991996765137,0.5,-10.051265716552734,-10.079886436462402,-10.11856746673584,9.72,9.79,0.0,13,4,-20.0,-10.10172716267377,9.80327283732623
1019,83070000,1685893293.979685,0.6234764456748962,0.0,0.5741991996765137,0.5,-10.051265716552734,-10.079886436462402,-10.11856746673584,9.72,9.79,0.0,13,4,-20.0,-10.100752138470629,9.80424786152937
1020,83136732,1685893294.0796452,0.5998456478118896,0.0,0.5994803309440613,0.5,-10.046475410461426,-10.08461093902588,-10.071515083312988,9.72,9.79,0.0,15,7,-20.0,-10.100752138470629,9.80424786152937
1021,83172000,1685893294.0796452,0.5998456478118896,0.0,0.5994803309440613,0.5,-10.046475410461426,-10.08461093902588,-10.071515083312988,9.72,9.79,0.0,15,7,-20.0,-10.09895855250762,9.80604144749238
1022,83236692,1685893294.179605,0.5661952495574951,0.0,0.5853956341743469,0.5,-10.042760848999023,-10.08228874206543,-10.173162460327148,9.72,9.79,0.0,15,10,-20.0,-10.09895855250762,9.80604144749238
1023,83272000,1685893294.179605,0.5661952495574951,0.0,0.5853956341743469,0.5,-10.042760848999023,-10.08228874206543,-10.173162460327148,9.72,9.79,0.0,15,10,-20.0,-10.088959648035422,9.816040351964578
1024,83336652,1685893294.279565,0.5425664186477661,0.0,0.558728814125061,0.5,-10.040063858032228,-10.078845977783203,-9.839560508728027,9.72,9.79,0.0,13,11,-20.0,-10.088959648035422,9.816040351964578
1025,83376000,1685893294.279565,0.5425664186477661,0.0,0.558728814125061,0.5,-10.040063858032228,-10.078845977783203,-9.839560508728027,9.72,9.79,0.0,13,11,-20.0,-10.078651051710366,9.826348948289631
1026,83436612,1685893294.3795247,0.474379301071167,0.0,0.5257956385612488,0.5,-10.038320541381836,-10.062460899353027,-9.966325759887695,9.72,9.8,0.0,8,12,-20.0,-10.078651051710366,9.826348948289631
1027,83476000,1685893294.3795247,0.474379301071167,0.0,0.5257956385612488,0.5,-10.038320541381836,-10.062460899353027,-9.966325759887695,9.72,9.8,0.0,8,12,-20.0,-10.069426436861166,9.835573563138832
1028,83536572,1685893294.479485,0.3294813930988312,0.0,0.4284621477127075,0.5,-10.03745937347412,-10.040045738220217,-10.162592887878418,9.72,9.81,0.0,1,12,-20.0,-10.069426436861166,9.835573563138832
1029,83577000,1685893294.479485,0.3294813930988312,0.0,0.4284621477127075,0.5,-10.03745937347412,-10.040045738220217,-10.162592887878418,9.72,9.81,0.0,1,12,-20.0,-10.06703643611056,9.837963563889438
1030,83636532,1685893294.5794451,0.3628037869930267,0.0,0.3606286942958832,0.5,-10.037439346313477,-10.026880264282228,-10.09291648864746,9.72,9.81,0.0,-3,6,-20.0,-10.06703643611056,9.837963563889438
1031,83679000,1685893294.5794451,0.3628037869930267,0.0,0.3606286942958832,0.5,-10.037439346313477,-10.026880264282228,-10.09291648864746,9.72,9.81,0.0,-3,6,-20.0,-10.065470691033813,9.839529308966188
1032,83736492,1685893294.6794047,0.4106471836566925,0.0,0.3819147646427154,0.5,-10.03821086883545,-10.025312423706056,-10.07299518585205,9.72,9.81,0.0,-5,0,-20.0,-10.065470691033813,9.839529308966188
1033,83779000,1685893294.6794047,0.4106471836566925,0.0,0.3819147646427154,0.5,-10.03821086883545,-10.025312423706056,-10.07299518585205,9.72,9.81,0.0,-5,0,-20.0,-10.071913604204727,9.833086395795272
1034,83836452,1685893294.779365,0.4504980742931366,0.0,0.4185476303100586,0.5,-10.03970432281494,-10.030912399291992,-10.092765808105469,9.72,9.81,0.0,-4,-3,-20.0,-10.071913604204727,9.833086395795272
1035,83881000,1685893294.779365,0.4504980742931366,0.0,0.4185476303100586,0.5,-10.03970432281494,-10.030912399291992,-10.092765808105469,9.72,9.81,0.0,-4,-3,-20.0,-10.078467674142148,9.826532325857851
1036,83936412,1685893294.8793252,0.4892591834068298,0.0,0.4559746384620666,0.5,-10.04184627532959,-10.04078483581543,-9.962018013000488,9.72,9.8,0.0,-2,-4,-20.0,-10.078467674142148,9.826532325857851
1037,83982000,1685893294.8793252,0.4892591834068298,0.0,0.4559746384620666,0.5,-10.04184627532959,-10.04078483581543,-9.962018013000488,9.72,9.8,0.0,-2,-4,-20.0,-10.083945817837964,9.821054182162037
1038,84036372,1685893294.979285,0.5022422671318054,0.0,0.4873317778110504,0.5,-10.044541358947754,-10.04673194885254,-10.007115364074709,9.72,9.8,0.0,-2,-4,-20.0,-10.083945817837964,9.821054182162037
1039,84082000,1685893294.979285,0.5022422671318054,0.0,0.4873317778110504,0.5,-10.044541358947754,-10.04673194885254,-10.007115364074709,9.72,9.8,0.0,-2,-4,-20.0,-10.08055051772844,9.82444948227156
1040,84136332,1685893295.079245,0.4854303896427154,0.0,0.4925114512443542,0.5,-10.047693252563477,-10.049113273620604,-9.963767051696776,9.72,9.8,0.0,-2,-3,-20.0,-10.08055051772844,9.82444948227156
1041,84184000,1685893295.079245,0.4854303896427154,0.0,0.4925114512443542,0.5,-10.047693252563477,-10.049113273620604,-9.963767051696776,9.72,9.8,0.0,-2,-3,-20.0,-10.075978391678708,9.829021608321291
1042,84237125,1685893295.180038,0.4322186112403869,0.0,0.468156486749649,0.5,-10.051263809204102,-10.047307968139648,-9.902193069458008,9.72,9.8,0.0,-4,-2,-20.0,-10.075978391678708,9.829021608321291
1043,84284000,1685893295.180038,0.4322186112403869,0.0,0.468156486749649,0.5,-10.051263809204102,-10.047307968139648,-9.902193069458008,9.72,9.8,0.0,-4,-2,-20.0,-10.060160148333823,9.844839851666176
1044,84337085,1685893295.279998,0.3747642338275909,0.0,0.4182590842247009,0.5,-10.055135726928713,-10.039609909057615,-9.816296577453612,9.72,9.83,0.0,-8,-2,-20.0,-10.060160148333823,9.844839851666176
1045,84387000,1685893295.279998,0.3747642338275909,0.0,0.4182590842247009,0.5,-10.055135726928713,-10.039609909057615,-9.816296577453612,9.72,9.83,0.0,-8,-2,-20.0,-10.043937077444726,9.861062922555274
1046,84437045,1685893295.379958,0.3485277891159057,0.0,0.3769075870513916,0.5,-10.059365272521973,-10.02681827545166,-9.869877815246582,9.72,9.84,0.0,-14,-4,-20.0,-10.043937077444726,9.861062922555274
1047,84488000,1685893295.379958,0.3485277891159057,0.0,0.3769075870513916,0.5,-10.059365272521973,-10.02681827545166,-9.869877815246582,9.72,9.84,0.0,-14,-4,-20.0,-10.029718296062168,9.875281703937832
1048,84537005,1685893295.479918,0.3403254151344299,0.0,0.3525114953517914,0.5,-10.063992500305176,-10.01385498046875,-9.903559684753418,9.72,9.85,0.0,-19,-9,-20.0,-10.029718296062168,9.875281703937832
1049,84588000,1685893295.479918,0.3403254151344299,0.0,0.3525114953517914,0.5,-10.063992500305176,-10.01385498046875,-9.903559684753418,9.72,9.85,0.0,-19,-9,-20.0,-10.030960161895,9.874039838105
1050,84636965,1685893295.579878,0.3440549969673157,0.0,0.3449877798557281,0.5,-10.069061279296877,-10.006763458251951,-9.870447158813477,9.72,9.85,0.0,-23,-14,-20.0,-10.030960161895,9.874039838105
1051,84690000,1685893295.579878,0.3440549969673157,0.0,0.3449877798557281,0.5,-10.069061279296877,-10.006763458251951,-9.870447158813477,9.72,9.85,0.0,-23,-14,-20.0,-10.032608348614025,9.872391651385977
1052,84736925,1685893295.679838,0.3441835641860962,0.0,0.3450174331665039,0.5,-10.074596405029297,-10.005255699157717,-10.004515647888184,9.72,9.85,0.0,-26,-19,-20.0,-10.032608348614025,9.872391651385977
1053,84790000,1685893295.679838,0.3441835641860962,0.0,0.3450174331665039,0.5,-10.074596405029297,-10.005255699157717,-10.004515647888184,9.72,9.85,0.0,-26,-19,-20.0,-10.03812378410452,9.86687621589548
1054,84836885,1685893295.779798,0.3588320314884186,0.0,0.348101258277893,0.5,-10.080595016479492,-10.012240409851074,-9.968720436096191,9.72,9.84,0.0,-26,-22,-20.0,-10.03812378410452,9.86687621589548
1055,84892000,1685893295.779798,0.3588320314884186,0.0,0.348101258277893,0.5,-10.080595016479492,-10.012240409851074,-9.968720436096191,9.72,9.84,0.0,-26,-22,-20.0,-10.04373068018768,9.86126931981232
1056,84936845,1685893295.879758,0.3756993412971496,0.0,0.3630089461803436,0.5,-10.087023735046388,-10.025711059570312,-10.185426712036133,9.72,9.84,0.0,-25,-23,-20.0,-10.04373068018768,9.86126931981232
1057,84992000,1685893295.879758,0.3756993412971496,0.0,0.3630089461803436,0.5,-10.087023735046388,-10.025711059570312,-10.185426712036133,9.72,9.84,0.0,-25,-23,-20.0,-10.048261826614365,9.856738173385637
1058,85036805,1685893295.979718,0.4176704287528991,0.0,0.3847609758377075,0.5,-10.093819618225098,-10.049370765686035,-10.2049560546875,9.72,9.83,0.0,-20,-23,-20.0,-10.048261826614365,9.856738173385637
1059,85093000,1685893295.979718,0.4176704287528991,0.0,0.3847609758377075,0.5,-10.093819618225098,-10.049370765686035,-10.2049560546875,9.72,9.83,0.0,-20,-23,-20.0,-10.04272813759283,9.86227186240717
1060,85136765,1685893296.079678,0.4901391267776489,0.0,0.4363169968128204,0.5,-10.100911140441896,-10.081781387329102,-10.24815273284912,9.72,9.84,0.0,-12,-21,-20.0,-10.04272813759283,9.86227186240717
1061,85195000,1685893296.079678,0.4901391267776489,0.0,0.4363169968128204,0.5,-10.100911140441896,-10.081781387329102,-10.24815273284912,9.72,9.84,0.0,-12,-21,-20.0,-10.03673281593402,9.868267184065978
1062,85236725,1685893296.179638,0.5919888615608215,0.0,0.5109077095985413,0.5,-10.108238220214844,-10.116487503051758,-10.070123672485352,9.72,9.84,0.0,-4,-18,-20.0,-10.03673281593402,9.868267184065978
1063,85295000,1685893296.179638,0.5919888615608215,0.0,0.5109077095985413,0.5,-10.108238220214844,-10.116487503051758,-10.070123672485352,9.72,9.84,0.0,-4,-18,-20.0,-10.02666818422668,9.87833181577332
