TimeUS,terrain_z,sub_z,rf
150396000,-19.78,-8.662661539728596,11.022338460271405
150496000,-19.8,-8.68452838705175,11.020471612948251
150596000,-19.83,-8.715389672428971,11.019610327571026
150698000,-19.85,-8.745829533656202,11.009170466343798
150799000,-19.88,-8.766286274741555,11.018713725258444
150901000,-19.9,-8.787081802079374,11.017918197920624
151001000,-19.93,-8.808260740853557,11.026739259146442
151101000,-19.95,-8.837622346009379,11.01737765399062
151203000,-19.98,-8.866707293026124,11.018292706973876
151304000,-20.0,-8.887177517226933,11.017822482773067
151406000,-20.0,-8.907931487975635,10.997068512024365
151506000,-20.0,-8.929242915425652,10.975757084574347
151606000,-20.0,-8.96021635045363,10.94478364954637
151708000,-20.0,-8.990836660304039,10.91416333969596
151809000,-20.0,-9.011070922397849,10.89392907760215
151911000,-20.0,-9.031612878912668,10.873387121087331
152011000,-20.0,-9.052675117693068,10.852324882306931
152114000,-20.0,-9.083948340227048,10.821051659772952
152214000,-20.0,-9.113585707343201,10.791414292656798
152314000,-20.0,-9.133549225437664,10.771450774562336
152417000,-20.0,-9.153887387013047,10.751112612986953
152517000,-20.0,-9.17471207352627,10.730287926473729
152619000,-20.0,-9.204850795369996,10.700149204630003
152720000,-20.0,-9.234229705478736,10.670770294521263
152820000,-20.0,-9.26229673074548,10.64270326925452
152922000,-20.0,-9.289904241215954,10.615095758784046
153022000,-20.0,-9.307467063840686,10.597532936159313
153124000,-20.0,-9.325326134791014,10.579673865208985
153225000,-20.0,-9.343474383796694,10.561525616203305
153325000,-20.0,-9.367913407512798,10.537086592487201
153427000,-20.0,-9.391878029906024,10.513121970093975
153527000,-20.0,-9.405706273453594,10.499293726546405
153629000,-20.0,-9.419756366277943,10.485243633722057
153730000,-20.0,-9.433828318787405,10.471171681212594
153830000,-20.0,-9.450577541735658,10.454422458264341
153932000,-20.0,-9.46698793930146,10.43801206069854
154033000,-20.0,-9.476414619696044,10.428585380303955
154134000,-20.0,-9.485980476693516,10.419019523306483
154235000,-20.0,-9.49559131684061,10.40940868315939
154335000,-20.0,-9.507343107628465,10.397656892371534
154437000,-20.0,-9.518801929508225,10.386198070491774
154538000,-20.0,-9.524650841165213,10.380349158834786
154641000,-20.0,-9.530695117327447,10.374304882672552
154742000,-20.0,-9.536397232821905,10.368602767178094
154842000,-20.0,-9.5407237655543,10.364276234445699
154944000,-20.0,-9.544933544729684,10.360066455270315
155044000,-20.0,-9.5473868295737,10.3576131704263
155146000,-20.0,-9.549875583301615,10.355124416698384
155247000,-20.0,-9.552503585509273,10.352496414490727
155347000,-20.0,-9.556763406046004,10.348236593953995
155450000,-20.0,-9.560889691325654,10.344110308674345
155551000,-20.0,-9.562567452595484,10.342432547404515
155652000,-20.0,-9.564272010654937,10.340727989345062
155753000,-20.0,-9.56565702595057,10.33934297404943
155853000,-20.0,-9.564196743772978,10.340803256227021
155954000,-20.0,-9.562736259264348,10.342263740735651
156054000,-20.0,-9.56127596942709,10.34372403057291
156155000,-20.0,-9.559815651856931,10.345184348143068
156255000,-20.0,-9.55846043384872,10.346539566151279
156355000,-20.0,-9.55886717140785,10.346132828592149
156456000,-20.0,-9.559258460998535,10.345741539001464
156556000,-20.0,-9.559258460998535,10.345741539001464
156657000,-20.0,-9.559258460998535,10.345741539001464
156757000,-20.0,-9.559258460998535,10.345741539001464
156857000,-20.0,-9.559258460998535,10.345741539001464
156958000,-20.0,-9.559258460998535,10.345741539001464
157058000,-20.0,-9.559258460998535,10.345741539001464
157158000,-20.0,-9.559258460998535,10.345741539001464
