timestamp,TimeUS,ThI,ABst,ThO,ThH,DAlt,Alt,BAlt,DSAlt,SAlt,TAlt,DCRt,CRt
1686415640.98007417,12034351,0.0,0.0,0.25,0.5,0.0,-2.5113229751586914,-2.4693686962127686,0.0,0.0,0.0,0,-62
1686415641.08003402,12134311,0.0,0.0,0.25,0.5,0.0,-2.5713789463043213,-2.511324167251587,0.0,0.0,0.0,0,-62
1686415641.17999411,12234271,0.0,0.0,0.25,0.5,0.0,-2.631439685821533,-2.5799362659454346,0.0,0.0,0.0,0,-61
1686415641.27995396,12334231,0.0,0.0,0.25,0.5,0.0,-2.6905038356781006,-2.655090093612671,0.0,0.0,0.0,0,-61
1686415641.37991405,12434191,0.0,0.0,0.25,0.5,0.0,-2.7499775886535645,-2.695610761642456,0.0,0.0,0.0,0,-61
1686415641.47987413,12534151,0.0,0.0,0.25,0.5,0.0,-2.809281826019287,-2.790663957595825,0.0,0.0,0.0,0,-61
1686415641.57983398,12634111,0.0,0.0,0.25,0.5,0.0,-2.8693971633911133,-2.8425064086914062,0.0,0.0,0.0,0,-61
1686415641.67979407,12734071,0.0,0.0,0.25,0.5,0.0,-2.9304728507995605,-2.8826794624328613,0.0,0.0,0.0,0,-61
1686415641.77975416,12834031,0.0,0.0,0.25,0.5,0.0,-2.991205930709839,-2.9446229934692383,0.0,0.0,0.0,0,-61
1686415641.87971401,12933991,0.0,0.0,0.25,0.5,0.0,-3.051274538040161,-3.004143714904785,0.0,0.0,0.0,0,-61
1686415641.97967410,13033951,0.0,0.0,0.25,0.5,0.0,-3.110851764678955,-3.077166795730591,0.0,0.0,0.0,0,-61
1686415642.07963395,13133911,0.0,0.0,0.25,0.5,0.0,-3.1705543994903564,-3.1548805236816406,0.0,0.0,0.0,0,-60
1686415642.18042707,13234704,0.0,0.0,0.25,0.5,0.0,-3.231804132461548,-3.212120532989502,0.0,0.0,0.0,0,-60
1686415642.28038716,13334664,0.0,0.0,0.25,0.5,0.0,-3.2935023307800293,-3.2623820304870605,0.0,0.0,0.0,0,-61
1686415642.38034701,13434624,0.0,0.0,0.25,0.5,0.0,-3.3553929328918457,-3.330197811126709,0.0,0.0,0.0,0,-61
